"Zip Code","Date","Total Doses - Daily","Total Doses - Cumulative","Vaccine Series Completed - Daily","Vaccine Series Completed - Cumulative","Vaccine Series Completed  - Percent Population","Population"
"60640","10/12/2021",245,96566,27,46699,0.673,69363
"60640","10/13/2021",195,96761,26,46725,0.674,69363
"60640","10/14/2021",243,97004,27,46752,0.674,69363
"60640","10/15/2021",207,97211,33,46785,0.674,69363
"60640","10/16/2021",98,97309,9,46794,0.675,69363
"60640","10/17/2021",72,97381,8,46802,0.675,69363
"60640","10/18/2021",185,97566,27,46829,0.675,69363
"60602","02/28/2022",3,3757,1,1286,1.12,1145
"60640","10/29/2021",427,100761,62,47321,0.682,69363
"60640","10/30/2021",204,100965,23,47344,0.683,69363
"60628","12/21/2020",22,71,0,0,0,64254
"60640","10/31/2021",157,101122,31,47375,0.683,69363
"60640","11/01/2021",364,101486,49,47424,0.684,69363
"60640","11/02/2021",484,101970,58,47482,0.685,69363
"60640","11/03/2021",354,102324,54,47536,0.685,69363
"60640","11/11/2021",684,105833,49,47878,0.69,69363
"60628","12/17/2020",8,9,0,0,0,64254
"60640","11/12/2021",767,106600,67,47945,0.691,69363
"60640","11/16/2021",736,108210,62,48108,0.694,69363
"60640","11/17/2021",720,108930,149,48257,0.696,69363
"60640","11/18/2021",497,109427,57,48314,0.697,69363
"60640","11/19/2021",653,110080,50,48364,0.697,69363
"60640","11/20/2021",283,110363,29,48393,0.698,69363
"60640","11/21/2021",210,110573,17,48410,0.698,69363
"60640","11/27/2021",259,112876,54,48690,0.702,69363
"60617","12/16/2020",1,1,0,0,0,83553
"60640","11/28/2021",198,113074,40,48730,0.703,69363
"60640","11/29/2021",528,113602,102,48832,0.704,69363
"60640","11/30/2021",481,114083,96,48928,0.705,69363
"60640","12/01/2021",662,114745,104,49032,0.707,69363
"60628","12/31/2020",17,271,0,0,0,64254
"60606","06/12/2021",11,5204,9,2619,0.797,3287
"60606","01/08/2022",6,8237,0,3348,1.02,3287
"60601","12/26/2021",39,30983,6,12108,0.803,15083
"60611","02/24/2022",20,73972,1,27144,0.817,33224
"60626","02/24/2022",64,89423,19,35546,0.703,50544
"60628","02/23/2021",251,7505,113,2046,0.032,64254
"60639","10/04/2021",184,108561,74,52609,0.596,88204
"60628","02/18/2021",266,6501,134,1563,0.024,64254
"60639","10/05/2021",199,108760,98,52707,0.598,88204
"60639","10/06/2021",193,108953,86,52793,0.599,88204
"60639","10/07/2021",180,109133,82,52875,0.599,88204
"60636","12/31/2020",8,79,0,0,0,30024
"60639","10/08/2021",225,109358,91,52966,0.6,88204
"60639","10/09/2021",173,109531,75,53041,0.601,88204
"60639","10/10/2021",63,109594,32,53073,0.602,88204
"60639","10/11/2021",137,109731,58,53131,0.602,88204
"60640","12/02/2021",615,115360,191,49223,0.71,69363
"60640","12/03/2021",764,116124,215,49438,0.713,69363
"60666","12/02/2021",0,121,0,73,0,0
"60622","02/19/2021",305,11779,164,4056,0.076,53294
"60606","12/21/2021",45,7927,7,3318,1.01,3287
"60628","03/17/2021",388,15285,140,5150,0.08,64254
"60639","10/12/2021",177,109908,62,53193,0.603,88204
"60639","10/13/2021",180,110088,73,53266,0.604,88204
"60639","10/14/2021",179,110267,64,53330,0.605,88204
"60618","01/16/2021",118,3920,17,950,0.01,94907
"60639","10/15/2021",204,110471,74,53404,0.605,88204
"60639","10/16/2021",139,110610,79,53483,0.606,88204
"60639","10/17/2021",60,110670,29,53512,0.607,88204
"60639","10/18/2021",157,110827,57,53569,0.607,88204
"60640","12/17/2021",576,122876,79,50506,0.728,69363
"60640","12/18/2021",355,123231,37,50543,0.729,69363
"60640","12/19/2021",243,123474,25,50568,0.729,69363
"60640","12/24/2021",94,125449,10,50798,0.732,69363
"60640","12/31/2021",153,127326,20,51099,0.737,69363
"60640","01/01/2022",14,127340,6,51105,0.737,69363
"60640","01/02/2022",167,127507,22,51127,0.737,69363
"60640","01/03/2022",438,127945,154,51281,0.739,69363
"60640","01/04/2022",429,128374,63,51344,0.74,69363
"60640","01/05/2022",339,128713,44,51388,0.741,69363
"60640","01/08/2022",253,129625,50,51543,0.743,69363
"60640","01/09/2022",136,129761,17,51560,0.743,69363
"60640","01/15/2022",269,131628,18,51819,0.747,69363
"60640","01/16/2022",128,131756,18,51837,0.747,69363
"60640","01/17/2022",258,132014,27,51864,0.748,69363
"60640","01/18/2022",269,132283,52,51916,0.748,69363
"60640","01/19/2022",271,132554,52,51968,0.749,69363
"60640","01/20/2022",267,132821,57,52025,0.75,69363
"60640","01/21/2022",278,133099,49,52074,0.751,69363
"60640","01/22/2022",132,133231,19,52093,0.751,69363
"60640","01/23/2022",92,133323,22,52115,0.751,69363
"60640","01/24/2022",210,133533,43,52158,0.752,69363
"60640","01/25/2022",152,133685,36,52194,0.752,69363
"60640","01/27/2022",174,134035,51,52282,0.754,69363
"60640","01/28/2022",206,134241,62,52344,0.755,69363
"60640","01/29/2022",140,134381,27,52371,0.755,69363
"60640","01/30/2022",77,134458,17,52388,0.755,69363
"60640","01/31/2022",187,134645,46,52434,0.756,69363
"60640","02/01/2022",135,134780,34,52468,0.756,69363
"60640","02/02/2022",98,134878,37,52505,0.757,69363
"60640","02/03/2022",111,134989,33,52538,0.757,69363
"60640","02/04/2022",168,135157,50,52588,0.758,69363
"60640","02/05/2022",155,135312,37,52625,0.759,69363
"60640","02/06/2022",60,135372,17,52642,0.759,69363
"60640","02/07/2022",131,135503,40,52682,0.76,69363
"60640","02/08/2022",129,135632,40,52722,0.76,69363
"60640","02/09/2022",153,135785,61,52783,0.761,69363
"60640","02/10/2022",115,135900,26,52809,0.761,69363
"60640","02/11/2022",115,136015,40,52849,0.762,69363
"60605","02/28/2022",29,60740,7,23002,0.792,29060
"60607","02/28/2022",25,58900,5,22932,0.783,29293
"60657","12/16/2020",14,15,0,0,0,70958
"60628","04/21/2021",443,30471,231,13259,0.206,64254
"60602","02/22/2021",9,540,8,189,0.165,1145
"60628","04/22/2021",387,30858,195,13454,0.209,64254
"60605","01/02/2021",24,1568,0,0,0,29060
"60639","10/30/2021",211,113173,69,54294,0.616,88204
"60639","10/31/2021",89,113262,19,54313,0.616,88204
"60639","11/01/2021",226,113488,57,54370,0.616,88204
"60640","02/12/2022",75,136090,24,52873,0.762,69363
"60640","02/18/2022",76,136494,20,52992,0.764,69363
"60640","02/19/2022",52,136546,19,53011,0.764,69363
"60640","02/20/2022",41,136587,13,53024,0.764,69363
"60640","02/21/2022",69,136656,20,53044,0.765,69363
"60640","02/22/2022",64,136720,24,53068,0.765,69363
"60640","02/23/2022",74,136794,15,53083,0.765,69363
"60640","02/24/2022",50,136844,17,53100,0.766,69363
"60640","02/25/2022",47,136891,20,53120,0.766,69363
"60640","02/26/2022",56,136947,22,53142,0.766,69363
"60640","02/27/2022",24,136971,5,53147,0.766,69363
"60640","02/28/2022",52,137023,18,53165,0.766,69363
"60601","03/31/2021",254,7935,67,2841,0.188,15083
"60619","02/02/2021",207,3648,43,495,0.008,61207
"60628","05/14/2021",403,37348,234,17404,0.271,64254
"60628","05/15/2021",325,37673,155,17559,0.273,64254
"60628","05/16/2021",112,37785,45,17604,0.274,64254
"60620","01/06/2021",165,523,6,15,0,67711
"60628","05/17/2021",247,38032,137,17741,0.276,64254
"60640","03/02/2022",52,137139,11,53194,0.767,69363
"60606","01/26/2021",14,460,1,141,0.043,3287
"60616","02/13/2021",312,8601,104,2237,0.041,54197
"60640","03/03/2022",33,137172,10,53204,0.767,69363
"60640","03/04/2022",51,137223,7,53211,0.767,69363
"60640","03/05/2022",34,137257,11,53222,0.767,69363
"60640","03/06/2022",17,137274,4,53226,0.767,69363
"60640","03/07/2022",45,137319,15,53241,0.768,69363
"60640","03/08/2022",46,137365,8,53249,0.768,69363
"60640","03/09/2022",68,137433,6,53255,0.768,69363
"60640","03/10/2022",40,137473,9,53264,0.768,69363
"60640","03/11/2022",39,137512,13,53277,0.768,69363
"60640","03/12/2022",23,137535,9,53286,0.768,69363
"60640","03/13/2022",15,137550,2,53288,0.768,69363
"60641","01/07/2021",106,1144,58,89,0.001,69880
"60621","12/16/2020",0,0,0,0,0,28018
"60641","01/10/2021",23,1395,10,229,0.003,69880
"60641","01/11/2021",109,1504,64,293,0.004,69880
"60601","08/10/2021",25,21602,7,10634,0.705,15083
"60628","05/27/2021",222,40459,129,19020,0.296,64254
"60633","12/16/2020",0,0,0,0,0,12689
"60628","05/28/2021",228,40687,138,19158,0.298,64254
"60628","05/29/2021",144,40831,75,19233,0.299,64254
"60608","12/28/2020",46,600,0,0,0,80059
"60628","05/30/2021",49,40880,24,19257,0.3,64254
"60628","05/31/2021",20,40900,16,19273,0.3,64254
"60628","06/01/2021",221,41121,141,19414,0.302,64254
"60628","06/02/2021",209,41330,110,19524,0.304,64254
"60641","01/14/2021",107,1910,14,405,0.006,69880
"60641","01/19/2021",112,2318,43,509,0.007,69880
"60641","01/20/2021",189,2507,60,569,0.008,69880
"60641","01/23/2021",117,3013,13,639,0.009,69880
"60641","01/24/2021",34,3047,5,644,0.009,69880
"60641","01/27/2021",229,3681,54,826,0.012,69880
"60641","01/28/2021",298,3979,50,876,0.013,69880
"60641","02/15/2021",239,8934,74,2064,0.03,69880
"60641","02/18/2021",395,9816,189,2458,0.035,69880
"60641","02/19/2021",367,10183,178,2636,0.038,69880
"60641","03/03/2021",501,14513,211,4517,0.065,69880
"60641","03/20/2021",534,23557,226,8413,0.12,69880
"60641","03/21/2021",318,23875,103,8516,0.122,69880
"60666","10/25/2021",0,110,0,69,0,0
"60601","04/15/2021",275,11609,108,4322,0.287,15083
"60611","02/28/2022",22,74073,3,27160,0.817,33224
"60619","01/28/2021",252,2766,26,380,0.006,61207
"60622","02/28/2022",52,103116,15,40439,0.759,53294
"60626","02/28/2022",78,89660,21,35621,0.705,50544
"60628","12/15/2020",0,0,0,0,0,64254
"60602","03/23/2021",12,891,3,361,0.315,1145
"60628","06/15/2021",162,43741,97,21070,0.328,64254
"60628","06/16/2021",169,43910,110,21180,0.33,64254
"60628","06/17/2021",146,44056,91,21271,0.331,64254
"60641","03/22/2021",523,24398,122,8638,0.124,69880
"60641","03/23/2021",684,25082,243,8881,0.127,69880
"60641","03/24/2021",740,25822,237,9118,0.13,69880
"60641","03/25/2021",738,26560,255,9373,0.134,69880
"60641","03/26/2021",908,27468,393,9766,0.14,69880
"60641","03/27/2021",711,28179,331,10097,0.144,69880
"60641","03/28/2021",429,28608,224,10321,0.148,69880
"60641","03/30/2021",841,30083,337,10851,0.155,69880
"60641","03/31/2021",815,30898,338,11189,0.16,69880
"60641","04/01/2021",863,31761,365,11554,0.165,69880
"60641","04/02/2021",838,32599,409,11963,0.171,69880
"60641","04/03/2021",883,33482,460,12423,0.178,69880
"60641","04/15/2021",798,42646,402,17207,0.246,69880
"60604","02/28/2022",3,2289,0,817,0.993,823
"60614","02/28/2022",59,132138,14,50675,0.704,71954
"60617","02/28/2022",112,113716,51,46570,0.557,83553
"60621","07/09/2021",56,16657,32,7997,0.285,28018
"60628","07/03/2021",77,45898,50,22341,0.348,64254
"60628","07/04/2021",3,45901,3,22344,0.348,64254
"60628","07/05/2021",61,45962,30,22374,0.348,64254
"60641","04/21/2021",964,47324,535,19659,0.281,69880
"60606","07/14/2021",8,5483,5,2814,0.856,3287
"60628","07/06/2021",113,46075,64,22438,0.349,64254
"60641","04/22/2021",875,48199,436,20095,0.288,69880
"60641","04/23/2021",897,49096,443,20538,0.294,69880
"60641","04/24/2021",830,49926,408,20946,0.3,69880
"60641","04/25/2021",336,50262,124,21070,0.302,69880
"60641","04/26/2021",702,50964,442,21512,0.308,69880
"60641","04/27/2021",778,51742,493,22005,0.315,69880
"60641","04/28/2021",760,52502,472,22477,0.322,69880
"60641","04/29/2021",704,53206,444,22921,0.328,69880
"60641","04/30/2021",818,54024,441,23362,0.334,69880
"60641","05/01/2021",591,54615,405,23767,0.34,69880
"60641","05/02/2021",176,54791,105,23872,0.342,69880
"60641","05/03/2021",438,55229,346,24218,0.347,69880
"60666","02/28/2022",0,134,0,76,0,0
"60601","11/28/2021",37,27961,5,11708,0.776,15083
"60610","02/28/2022",27,76202,6,29496,0.727,40548
"60625","02/28/2022",93,150707,30,59799,0.753,79444
"60641","05/04/2021",578,55807,377,24595,0.352,69880
"60641","05/05/2021",659,56466,395,24990,0.358,69880
"60606","06/07/2021",16,5125,11,2555,0.777,3287
"60628","07/23/2021",108,47739,46,23298,0.363,64254
"60628","07/24/2021",82,47821,26,23324,0.363,64254
"60641","05/06/2021",549,57015,356,25346,0.363,69880
"60641","05/07/2021",590,57605,418,25764,0.369,69880
"60641","05/08/2021",594,58199,461,26225,0.375,69880
"60641","05/09/2021",150,58349,92,26317,0.377,69880
"60641","05/10/2021",338,58687,244,26561,0.38,69880
"60641","05/11/2021",580,59267,438,26999,0.386,69880
"60641","05/22/2021",684,65897,362,30901,0.442,69880
"60641","05/23/2021",250,66147,124,31025,0.444,69880
"60602","05/22/2021",4,1926,2,928,0.81,1145
"60641","05/24/2021",440,66587,239,31264,0.447,69880
"60605","12/28/2020",59,1266,0,0,0,29060
"60641","05/25/2021",389,66976,265,31529,0.451,69880
"60609","01/13/2021",66,902,27,172,0.003,60939
"60641","05/26/2021",392,67368,249,31778,0.455,69880
"60641","05/27/2021",342,67710,206,31984,0.458,69880
"60641","05/28/2021",344,68054,220,32204,0.461,69880
"60641","06/03/2021",335,69621,234,33145,0.474,69880
"60641","06/09/2021",321,71654,231,34599,0.495,69880
"60641","06/18/2021",232,74109,150,36275,0.519,69880
"60641","06/19/2021",219,74328,165,36440,0.521,69880
"60601","03/09/2021",118,4837,70,1928,0.128,15083
"60602","01/09/2022",0,3566,0,1259,1.1,1145
"60621","06/24/2021",76,15934,50,7586,0.271,28018
"60621","02/28/2022",35,32777,20,13705,0.489,28018
"60639","11/02/2021",195,113683,37,54407,0.617,88204
"60639","11/03/2021",377,114060,66,54473,0.618,88204
"60639","11/04/2021",296,114356,69,54542,0.618,88204
"60641","06/20/2021",101,74429,63,36503,0.522,69880
"60641","06/21/2021",183,74612,123,36626,0.524,69880
"60628","08/10/2021",158,49720,59,24047,0.374,64254
"60628","08/11/2021",126,49846,47,24094,0.375,64254
"60641","06/22/2021",221,74833,142,36768,0.526,69880
"60641","06/23/2021",295,75128,191,36959,0.529,69880
"60641","06/24/2021",181,75309,103,37062,0.53,69880
"60641","06/30/2021",190,76279,110,37638,0.539,69880
"60641","07/01/2021",159,76438,109,37747,0.54,69880
"60641","07/02/2021",174,76612,109,37856,0.542,69880
"60641","07/03/2021",129,76741,80,37936,0.543,69880
"60641","07/04/2021",10,76751,8,37944,0.543,69880
"60641","07/05/2021",116,76867,63,38007,0.544,69880
"60641","07/16/2021",128,78434,65,38919,0.557,69880
"60641","07/17/2021",94,78528,57,38976,0.558,69880
"60641","07/18/2021",62,78590,41,39017,0.558,69880
"60601","12/03/2021",153,28626,28,11842,0.785,15083
"60621","05/23/2021",26,13453,15,6157,0.22,28018
"60612","04/04/2021",80,15052,59,5630,0.167,33735
"60614","02/02/2021",352,9453,121,2452,0.034,71954
"60606","08/27/2021",10,5852,9,3033,0.923,3287
"60641","07/19/2021",126,78716,75,39092,0.559,69880
"60641","07/20/2021",140,78856,76,39168,0.561,69880
"60641","07/25/2021",58,79452,20,39443,0.564,69880
"60641","07/26/2021",134,79586,66,39509,0.565,69880
"60641","07/27/2021",126,79712,57,39566,0.566,69880
"60641","07/28/2021",164,79876,61,39627,0.567,69880
"60641","08/04/2021",178,80830,79,40065,0.573,69880
"60641","08/07/2021",127,81249,34,40229,0.576,69880
"60641","08/08/2021",63,81312,22,40251,0.576,69880
"60618","02/20/2021",292,16205,155,4644,0.049,94907
"60641","08/09/2021",149,81461,62,40313,0.577,69880
"60622","01/07/2021",296,2520,208,272,0.005,53294
"60641","08/10/2021",141,81602,61,40374,0.578,69880
"60641","08/11/2021",146,81748,63,40437,0.579,69880
"60641","08/12/2021",134,81882,61,40498,0.58,69880
"60641","08/13/2021",146,82028,77,40575,0.581,69880
"60641","08/14/2021",121,82149,58,40633,0.581,69880
"60641","08/15/2021",65,82214,27,40660,0.582,69880
"60641","08/16/2021",160,82374,73,40733,0.583,69880
"60641","08/24/2021",144,83448,77,41249,0.59,69880
"60641","08/25/2021",162,83610,92,41341,0.592,69880
"60641","08/26/2021",154,83764,65,41406,0.593,69880
"60641","08/27/2021",182,83946,92,41498,0.594,69880
"60666","07/30/2021",0,99,0,63,0,0
"60639","11/07/2021",80,115060,17,54694,0.62,88204
"60625","01/14/2021",115,3031,20,638,0.008,79444
"60639","11/08/2021",265,115325,39,54733,0.621,88204
"60628","09/15/2021",137,54446,57,26125,0.407,64254
"60641","08/28/2021",146,84092,88,41586,0.595,69880
"60641","08/29/2021",85,84177,37,41623,0.596,69880
"60641","08/30/2021",165,84342,90,41713,0.597,69880
"60641","08/31/2021",150,84492,75,41788,0.598,69880
"60641","09/01/2021",155,84647,73,41861,0.599,69880
"60628","09/16/2021",137,54583,61,26186,0.408,64254
"60641","09/10/2021",166,85684,76,42361,0.606,69880
"60628","09/17/2021",127,54710,59,26245,0.408,64254
"60641","09/11/2021",91,85775,57,42418,0.607,69880
"60641","09/15/2021",115,86191,64,42634,0.61,69880
"60628","09/18/2021",82,54792,48,26293,0.409,64254
"60628","09/19/2021",50,54842,27,26320,0.41,64254
"60628","09/20/2021",182,55024,92,26412,0.411,64254
"60628","09/21/2021",136,55160,55,26467,0.412,64254
"60628","09/22/2021",144,55304,74,26541,0.413,64254
"60641","09/16/2021",115,86306,64,42698,0.611,69880
"60628","09/23/2021",140,55444,70,26611,0.414,64254
"60641","09/17/2021",146,86452,73,42771,0.612,69880
"60641","09/18/2021",92,86544,50,42821,0.613,69880
"60641","09/19/2021",58,86602,33,42854,0.613,69880
"60641","09/20/2021",126,86728,75,42929,0.614,69880
"60641","09/21/2021",106,86834,61,42990,0.615,69880
"60641","09/22/2021",132,86966,59,43049,0.616,69880
"60641","09/23/2021",98,87064,59,43108,0.617,69880
"60641","09/26/2021",70,87390,19,43243,0.619,69880
"60602","01/24/2022",9,3650,4,1276,1.11,1145
"60610","04/01/2021",764,23581,244,8460,0.209,40548
"60621","07/15/2021",45,16937,27,8159,0.291,28018
"60639","11/09/2021",287,115612,56,54789,0.621,88204
"60639","11/10/2021",321,115933,48,54837,0.622,88204
"60639","11/11/2021",407,116340,41,54878,0.622,88204
"60641","09/27/2021",144,87534,32,43275,0.619,69880
"60610","01/11/2021",154,1899,115,493,0.012,40548
"60641","09/28/2021",145,87679,55,43330,0.62,69880
"60611","12/17/2020",162,178,0,0,0,33224
"60641","09/29/2021",166,87845,51,43381,0.621,69880
"60641","09/30/2021",193,88038,48,43429,0.621,69880
"60641","10/01/2021",200,88238,65,43494,0.622,69880
"60628","10/04/2021",199,57141,61,27186,0.423,64254
"60628","10/05/2021",226,57367,70,27256,0.424,64254
"60628","10/06/2021",243,57610,66,27322,0.425,64254
"60628","10/07/2021",197,57807,51,27373,0.426,64254
"60628","10/08/2021",224,58031,74,27447,0.427,64254
"60641","10/02/2021",103,88341,29,43523,0.623,69880
"60641","10/03/2021",75,88416,31,43554,0.623,69880
"60641","10/04/2021",141,88557,47,43601,0.624,69880
"60641","10/05/2021",154,88711,50,43651,0.625,69880
"60641","10/06/2021",154,88865,44,43695,0.625,69880
"60641","10/11/2021",143,89540,43,43887,0.628,69880
"60618","02/28/2022",98,178342,41,70755,0.746,94907
"60621","03/16/2021",107,4696,32,1442,0.051,28018
"60641","10/12/2021",151,89691,34,43921,0.629,69880
"60641","10/13/2021",166,89857,64,43985,0.629,69880
"60641","10/14/2021",148,90005,37,44022,0.63,69880
"60666","12/20/2020",0,1,0,0,0,0
"60641","10/15/2021",173,90178,44,44066,0.631,69880
"60609","02/14/2021",39,5463,11,1140,0.019,60939
"60628","10/21/2021",218,60306,62,28139,0.438,64254
"60602","02/17/2021",9,488,8,147,0.128,1145
"60602","06/19/2021",1,2086,0,1013,0.885,1145
"60641","10/16/2021",131,90309,33,44099,0.631,69880
"60628","10/22/2021",217,60523,58,28197,0.439,64254
"60628","10/23/2021",158,60681,39,28236,0.439,64254
"60628","10/24/2021",64,60745,21,28257,0.44,64254
"60641","10/17/2021",78,90387,31,44130,0.632,69880
"60641","10/18/2021",128,90515,45,44175,0.632,69880
"60641","10/19/2021",125,90640,31,44206,0.633,69880
"60641","10/20/2021",153,90793,27,44233,0.633,69880
"60641","10/21/2021",138,90931,22,44255,0.633,69880
"60641","10/22/2021",217,91148,44,44299,0.634,69880
"60641","10/29/2021",282,92758,65,44647,0.639,69880
"60641","10/30/2021",157,92915,29,44676,0.639,69880
"60641","10/31/2021",115,93030,35,44711,0.64,69880
"60641","11/01/2021",273,93303,63,44774,0.641,69880
"60641","11/02/2021",242,93545,57,44831,0.642,69880
"60641","11/03/2021",264,93809,48,44879,0.642,69880
"60641","11/04/2021",304,94113,50,44929,0.643,69880
"60641","11/19/2021",403,99477,49,45514,0.651,69880
"60601","05/11/2021",190,16966,159,7706,0.511,15083
"60628","11/09/2021",266,64113,53,29166,0.454,64254
